@RELATION polyps

@ATTRIBUTE FILE_ID NUMERIC
@ATTRIBUTE C1ENERGYMEAN REAL
@ATTRIBUTE C1ENERGYVARIANCE REAL
@ATTRIBUTE C2ENERGYMEAN REAL
@ATTRIBUTE C2ENERGYVARIANCE REAL
@ATTRIBUTE C3ENERGYMEAN REAL
@ATTRIBUTE C3ENERGYVARIANCE REAL
@ATTRIBUTE C1ENTROPYMEAN REAL
@ATTRIBUTE C1ENTROPYVARIANCE REAL
@ATTRIBUTE C2ENTROPYMEAN REAL
@ATTRIBUTE C2ENTROPYVARIANCE REAL
@ATTRIBUTE C3ENTROPYMEAN REAL
@ATTRIBUTE C3ENTROPYVARIANCE REAL
@ATTRIBUTE C1CORRELATIONMEAN REAL
@ATTRIBUTE C1CORRELATIONVARIANCE REAL
@ATTRIBUTE C2CORRELATIONMEAN REAL
@ATTRIBUTE C2CORRELATIONVARIANCE REAL
@ATTRIBUTE C3CORRELATIONMEAN REAL
@ATTRIBUTE C3CORRELATIONVARIANCE REAL
@ATTRIBUTE C1DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C1DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C2DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C2DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C3DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C3DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C1INERTIAMEAN REAL
@ATTRIBUTE C1INERTIAVARIANCE REAL
@ATTRIBUTE C2INERTIAMEAN REAL
@ATTRIBUTE C2INERTIAVARIANCE REAL
@ATTRIBUTE C3INERTIAMEAN REAL
@ATTRIBUTE C3INERTIAVARIANCE REAL
@ATTRIBUTE C1CLUSTERSHADEMEAN REAL
@ATTRIBUTE C1CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C2CLUSTERSHADEMEAN REAL
@ATTRIBUTE C2CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C3CLUSTERSHADEMEAN REAL
@ATTRIBUTE C3CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C1CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C1CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C2CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C2CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C3CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C3CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C1HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C1HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C2HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C2HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C3HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C3HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE CLASS {0,1}

@DATA
207,0.51138,0.00072,0.07201,0.00000,0.01819,0.00000,1.52751,0.00134,4.67279,0.00151,6.53335,0.00280,0.00173,0.00000,-0.00055,0.00004,-0.00318,0.00021,0.79614,0.00185,0.50600,0.00204,0.32228,0.00145,144.63058,264.62615,78.99026,256.12782,52.00515,218.13954,-27591.87672,101832850.17170,1388.17183,1048486.66916,2606.39990,3314760.84347,5864689.57674,7388373808263.38380,943468.13251,169363165001.22388,454725.35278,137047142764.62885,12495028.05078,231041403.39026,18169075.84515,532311536.22548,34547859.60113,3260807231.25647,0
208,0.48790,0.00071,0.05457,0.00000,0.01551,0.00000,1.66220,0.00190,5.11990,0.00273,6.70215,0.00194,0.00129,0.00000,-0.00114,0.00007,-0.00235,0.00017,0.78321,0.00205,0.46447,0.00174,0.30846,0.00119,200.62321,504.90242,58.05025,145.95904,58.50766,282.09408,-39645.42127,233181172.02597,795.47578,403461.95690,3910.08365,7832002.81296,8398050.36225,16677691845343.10400,608273.48624,76946264741.94441,700991.65271,342080006824.77173,12848365.00234,364067645.65926,21257373.12260,454779339.08821,38677792.55395,4503080797.28691,0
209,0.45605,0.00074,0.04661,0.00000,0.01628,0.00000,1.93567,0.00233,5.47156,0.00102,6.74663,0.00121,0.00076,0.00000,-0.00137,0.00004,-0.00398,0.00033,0.76458,0.00245,0.44005,0.00166,0.30919,0.00113,376.93977,2616.59343,78.42674,247.16361,39.65688,117.42257,-86916.97478,1476254835.31871,823.65285,348334.22656,1450.31605,1072160.54459,18900630.02901,104694362144659.41000,655391.55184,84434611091.95627,214545.50147,32084321723.47910,13408804.94936,1209799504.98060,24223053.70591,796256373.00706,38011509.80307,2768404459.56148,0
210,0.47015,0.00072,0.04999,0.00000,0.01329,0.00000,1.68711,0.00205,5.18571,0.00344,6.93877,0.00235,0.00119,0.00000,-0.00108,0.00005,-0.00215,0.00012,0.77330,0.00222,0.45032,0.00182,0.28888,0.00107,201.24049,484.95020,74.34766,258.88320,66.62177,361.41602,-37805.26934,209174834.17442,1345.67315,922785.69137,4250.14750,8850287.60231,8094203.82742,15181155397271.77100,851430.64799,173523526766.20828,824908.28174,487684442233.77393,13076781.90371,321320660.83055,22195588.12669,668165268.84288,44992324.13097,5872056478.53664,0
211,0.48304,0.00068,0.03655,0.00000,0.01416,0.00000,1.58137,0.00241,5.56019,0.00280,6.73682,0.00370,0.00210,0.00001,-0.00111,0.00005,0.00034,0.00019,0.78346,0.00195,0.40717,0.00194,0.30191,0.00131,90.66189,119.13833,83.25741,401.52656,47.54311,192.18192,-14278.67924,26154764.08683,1181.26115,945285.79811,5060.98903,15375633.63964,2974417.67951,1827290078137.18460,696887.47804,152404040773.46979,929958.85678,890158890730.57544,12861252.50620,223573527.56253,26129936.33191,1615497141.96996,42587581.30017,4245123554.62288,0
212,0.51544,0.00059,0.03880,0.00000,0.01540,0.00000,1.52273,0.00170,5.47669,0.00297,6.65588,0.00355,0.00269,0.00001,-0.00130,0.00005,-0.00312,0.00027,0.80095,0.00148,0.41582,0.00164,0.30825,0.00113,89.22664,108.66280,74.52153,275.61737,45.55997,177.87482,-16641.77959,39622271.59010,863.18387,531356.16694,2001.52191,2156196.33331,3557276.03840,2793771528040.82710,635229.35639,91934400595.66446,295985.87463,65372478665.14231,12480355.20974,183854409.25719,25544843.49404,917085696.82178,38877720.27876,2738191502.74638,0
213,0.40332,0.00055,0.03495,0.00000,0.00960,0.00000,1.79629,0.00092,5.63908,0.00560,7.12734,0.00457,0.00574,0.00003,-0.00171,0.00007,-0.00457,0.00012,0.73374,0.00273,0.39521,0.00159,0.24786,0.00107,44.46040,32.00284,65.25693,204.55897,75.88383,484.21523,-8053.09892,7648523.30195,671.13959,462495.62249,1193.76767,587720.68275,1605342.02192,496930102164.77631,712434.79133,115888699201.85327,296000.33430,53805886750.26952,13928722.18138,103340942.80188,26587985.92206,1081200840.16553,53331734.92029,5235354062.73180,0
214,0.37261,0.00047,0.03289,0.00000,0.02242,0.00000,1.95693,0.00091,5.86217,0.00613,6.12986,0.00614,0.00397,0.00002,-0.00170,0.00006,-0.01065,0.00064,0.71365,0.00306,0.38471,0.00167,0.34402,0.00127,57.31669,40.00731,68.42540,224.37365,33.04073,92.28288,-9620.38060,9895562.92525,860.35581,489809.44975,432.69483,80995.46041,1975936.25564,677302905664.06250,741549.33339,125330004108.63025,78270.16508,3670382881.42303,14563894.85912,103767497.96475,28179722.73966,1253313078.88877,30565294.82141,735526430.67368,0
215,0.39701,0.00053,0.04008,0.00000,0.03212,0.00000,1.95361,0.00091,5.67262,0.00462,5.66699,0.00616,0.00469,0.00002,-0.00159,0.00006,-0.01171,0.00104,0.73270,0.00267,0.41121,0.00184,0.39321,0.00155,48.31228,29.81197,64.17790,188.13008,26.08272,58.51808,-7855.94243,7220236.43359,651.46027,429812.61748,569.82004,266606.37565,1573358.28395,484985960576.59564,679956.22780,101961742058.61613,93917.45444,7434466442.81702,14239267.14942,92943878.51258,25813561.06595,987252883.82863,26520063.33985,472280677.01709,0
216,0.38007,0.00048,0.03665,0.00000,0.02776,0.00000,1.93969,0.00050,5.64118,0.00612,5.81863,0.00571,0.00410,0.00002,-0.00222,0.00007,-0.00913,0.00057,0.71800,0.00287,0.39896,0.00172,0.37204,0.00147,51.45350,33.21808,64.50229,180.42158,35.17957,106.38683,-7583.61734,5717633.21189,697.25532,484381.66353,812.35108,432629.04383,1480887.56332,366148890829.54773,652607.32091,89152309429.93965,135067.77958,15125280216.32073,14484118.75133,97303024.33647,26260065.04439,792760226.08167,27743944.39777,725568280.71274,0
217,0.63490,0.00026,0.04278,0.00000,0.01013,0.00000,1.29641,0.00073,5.82598,0.00246,7.87299,0.00021,0.00225,0.00002,-0.00170,0.00004,-0.00243,0.00004,0.85431,0.00046,0.42387,0.00122,0.23154,0.00050,52.74263,31.02043,60.44608,116.77035,117.76521,1208.12676,-6623.04243,4371114.63228,-120.50691,2148.91353,-10.98402,3560.35495,1373716.72627,340940672628.89209,252928.48077,3106494472.60397,259183.04798,42764621351.62669,11260087.65971,5566014.45788,27321264.28931,3525317.99783,83035402.06310,820310713.35359,1
218,0.72831,0.00019,0.04941,0.00000,0.01586,0.00000,0.96564,0.00069,5.57962,0.00061,7.40648,0.00057,0.00193,0.00006,-0.00145,0.00005,-0.00310,0.00018,0.89578,0.00024,0.44897,0.00123,0.28385,0.00070,23.87837,4.49375,54.13135,83.67481,48.33245,184.79043,-2136.83157,60511.57368,-129.81198,5289.65748,4.48778,1432.41231,411600.17084,5931200347.13620,233203.01668,1908473204.19553,55547.55445,1431755211.62235,10336807.51015,843768.40584,25016999.68504,3022615.72892,52663404.53644,142783328.41374,1
219,0.60633,0.00029,0.03434,0.00000,0.00723,0.00000,1.40050,0.00119,6.03531,0.00150,8.35565,0.00023,0.00178,0.00004,-0.00052,0.00002,-0.00134,0.00003,0.84205,0.00052,0.39202,0.00100,0.20291,0.00038,31.50471,7.70314,79.97771,204.27845,102.33216,740.72259,-3189.41161,420697.03588,511.85079,19204.66179,-31.21105,2498.23417,669454.73429,40898568675.85378,331040.91948,4818752337.33625,136657.44950,6739172687.36173,11492154.20813,2547731.69868,31219752.12578,38529092.81782,91109372.14028,529635443.06952,1
220,0.61043,0.00030,0.03547,0.00000,0.00870,0.00000,1.34572,0.00100,6.06341,0.00173,8.13047,0.00131,0.00261,0.00002,-0.00090,0.00002,-0.00182,0.00005,0.84373,0.00052,0.39366,0.00096,0.22201,0.00042,37.07338,9.41662,78.91614,178.62564,86.12684,515.48774,-4202.75900,524760.01932,252.53826,10381.45118,-52.82130,1976.19415,857776.63848,48786260158.45255,334156.14858,3662653457.05060,117063.08311,5188868459.42620,11423797.53415,1128350.94164,31066526.79383,33522882.19234,68846600.56957,115803738.18027,1
221,0.65590,0.00025,0.04212,0.00000,0.01161,0.00000,1.21809,0.00099,5.93035,0.00175,8.02493,0.00092,0.00264,0.00005,-0.00126,0.00004,-0.00222,0.00005,0.86377,0.00039,0.41789,0.00101,0.23884,0.00039,32.23362,11.81085,62.95073,133.33733,91.33952,610.48536,-3455.93321,627609.99138,197.15617,3018.90312,31.67661,2500.79334,703228.25207,50234833314.08824,228708.98323,2306502313.51445,150716.69769,11371078040.47910,11008177.50556,1077094.10516,28424497.25550,31092529.52080,67445734.89824,83823669.24210,1
222,0.64481,0.00028,0.04086,0.00000,0.00752,0.00000,1.22772,0.00100,5.90451,0.00157,8.36948,0.00012,0.00282,0.00003,-0.00088,0.00003,-0.00128,0.00002,0.85994,0.00044,0.41614,0.00109,0.20052,0.00039,33.90017,9.39995,72.00120,167.10258,127.69246,1171.83650,-3690.34335,417520.24318,-26.79193,7688.09209,-13.20096,6417.82392,750902.54689,37264469400.32401,305530.52666,4133037358.47380,187560.80557,12174532732.88018,11079102.87849,1567015.68288,28504056.95608,13469549.89456,92273558.15698,983909061.85027,1
223,0.57822,0.00029,0.12304,0.00002,0.10605,0.00001,1.53828,0.00119,5.39325,0.00106,5.26378,0.00039,0.00068,0.00000,-0.00107,0.00000,-0.00247,0.00006,0.82421,0.00065,0.50326,0.00136,0.49866,0.00115,260.87905,707.09080,248.43415,2516.23667,96.67819,823.84345,-40668.22596,181789122.13716,-698.21219,408432.64022,-237.33332,29480.11492,8646975.15641,13178028082541.51000,2540020.98912,1283629268169.22220,396470.42307,92656961148.06654,11975673.56511,152544581.78974,19563740.00967,183869593.14707,21357618.04568,527420460.11426,0
224,0.54442,0.00031,0.07352,0.00001,0.05694,0.00000,1.58551,0.00135,6.15189,0.00066,6.42303,0.00055,0.00136,0.00000,-0.00097,0.00000,-0.00227,0.00004,0.80927,0.00077,0.42631,0.00128,0.39286,0.00095,142.82552,345.13479,261.50174,2645.72560,114.69088,999.95418,-21787.97099,53644868.74664,-682.74922,319511.37704,22.82061,2825.58236,4402596.97176,3804989315126.83010,2607033.20716,1734279352600.40190,359636.92064,45202871579.57455,12320347.40294,101552934.74793,27321259.61168,272432678.84850,31487431.34558,1955785267.60092,0
225,0.55724,0.00029,0.09137,0.00002,0.06490,0.00000,1.59575,0.00132,5.67813,0.00085,6.01141,0.00020,0.00080,0.00000,-0.00091,0.00000,-0.00282,0.00004,0.81437,0.00072,0.47157,0.00145,0.43073,0.00118,206.94885,581.12741,251.78699,3039.53395,109.17848,911.52115,-31278.50125,106703102.46108,-260.71083,23831.16852,82.94063,4495.13673,6790553.62618,8421840677712.03810,2729100.27560,2368349030726.81100,425097.21505,84735395793.64597,12200329.40277,99160106.19916,22307254.54863,93105951.59611,27273298.98251,739899405.89402,0
226,0.53710,0.00027,0.08334,0.00001,0.06157,0.00000,1.72133,0.00113,5.96427,0.00138,6.28341,0.00051,0.00070,0.00000,-0.00090,0.00000,-0.00258,0.00004,0.80484,0.00073,0.44395,0.00131,0.41018,0.00113,263.54939,697.67289,258.28433,3095.23346,116.89986,999.96613,-43410.57203,222545735.94187,-377.65192,41401.45798,241.93784,9863.14233,9564184.93126,16542937133223.42200,2681251.71075,2002296590215.13280,439537.80948,86237394003.90837,12510705.24797,285958387.50724,25072971.55045,212074537.95281,27963433.64513,767128507.43410,0
227,0.55561,0.00027,0.08578,0.00001,0.07101,0.00000,1.62172,0.00091,6.00868,0.00080,6.20041,0.00056,0.00063,0.00000,-0.00088,0.00000,-0.00249,0.00005,0.81376,0.00069,0.44085,0.00121,0.42628,0.00101,266.18369,712.54058,260.83018,3319.16623,97.40312,707.79098,-41736.06931,181906577.21165,-649.77953,68535.47077,0.32257,839.14976,9257343.31581,13770739917289.90800,2772350.01175,2188090499808.98460,270258.60371,24571117787.74214,12254320.95810,155426266.22378,25421772.64596,170655614.07921,23094086.09397,868147492.67378,0
228,0.57072,0.00029,0.09254,0.00001,0.06950,0.00000,1.55168,0.00123,6.08179,0.00057,6.23166,0.00043,0.00063,0.00000,-0.00084,0.00000,-0.00342,0.00006,0.82151,0.00064,0.44353,0.00102,0.42831,0.00094,249.07055,390.00299,256.79422,2761.30882,91.61054,587.81201,-37264.38797,108856755.41713,-1425.38197,736260.76324,55.55781,1015.49622,8168491.42441,8539550076739.54490,2893137.70253,1612799809593.94430,216352.76287,20656423986.70760,12021943.15163,100354592.64582,24768735.22928,223482849.02755,30655969.00264,936645271.49568,0
229,0.53582,0.00031,0.09027,0.00001,0.06825,0.00000,1.68196,0.00150,6.04132,0.00092,6.34356,0.00082,0.00057,0.00000,-0.00091,0.00000,-0.00311,0.00005,0.80426,0.00078,0.44509,0.00126,0.41889,0.00110,305.40431,651.27930,260.80054,2682.22339,101.24446,743.07318,-49001.10020,227723801.69963,-1668.89504,1035717.03221,124.38605,5146.10326,11045864.69580,17462773710544.60500,2916304.15769,1531349394816.80590,295430.41305,37750684416.44579,12408789.15977,223127464.89070,24579129.03282,230545942.49058,29984999.47852,929312844.57368,0
230,0.51324,0.00031,0.10033,0.00001,0.07034,0.00000,1.83046,0.00144,5.84083,0.00100,6.03372,0.00051,0.00059,0.00000,-0.00088,0.00000,-0.00173,0.00002,0.79226,0.00085,0.45368,0.00110,0.42266,0.00093,306.24512,778.04659,262.75186,3403.60114,147.94515,1546.10083,-48157.06015,209019354.38590,-190.67818,75613.36227,-229.59610,7631.32127,10608080.93203,15998401647061.85200,2577504.04340,1965224193854.53930,574129.60650,127893275192.25060,12864686.52853,198368203.87118,23470442.20682,295097840.08457,29229731.16467,632270186.28146,0
231,0.61274,0.00029,0.07506,0.00000,0.01343,0.00000,1.32219,0.00079,4.80670,0.00163,6.93811,0.00285,0.00249,0.00003,-0.00695,0.00015,-0.00193,0.00003,0.84387,0.00051,0.51060,0.00133,0.27578,0.00084,35.72221,8.99058,32.82094,29.30212,113.49884,988.19597,-3851.43159,577425.71979,-180.32230,317.99517,118.25146,269138.14292,787894.46014,48628123538.19824,143145.57278,669381419.66697,537238.75305,81801748858.18573,11429739.68870,832409.94695,18244845.34977,23611552.72981,51932765.90159,1258867699.56453,0
232,0.58831,0.00034,0.05130,0.00000,0.01305,0.00000,1.32907,0.00093,5.14380,0.00438,7.03043,0.00361,0.00060,0.00005,-0.00412,0.00009,-0.00345,0.00011,0.83194,0.00063,0.45223,0.00164,0.27714,0.00089,30.46969,10.37177,43.71801,60.32975,71.62685,485.93145,-2603.58455,147483.75221,-239.35028,7905.94967,41.52233,32235.74674,554210.99511,16248480584.65098,192181.54233,1160518039.20605,215612.82164,16820868863.48991,11615482.03841,638979.31763,22104782.35712,15071131.65963,51688010.30218,402379062.07227,0
233,0.62683,0.00035,0.05486,0.00000,0.02015,0.00000,1.21074,0.00088,5.10542,0.00299,6.41031,0.00368,0.00303,0.00009,-0.00489,0.00008,-0.00523,0.00022,0.85168,0.00056,0.46300,0.00166,0.32873,0.00097,23.02404,6.96279,41.44713,42.92271,48.58648,203.52141,-2217.91623,147702.82918,-202.93251,1666.31750,-33.20807,8278.21955,442635.95595,13229881480.72870,199260.48496,853121746.38707,103299.11958,3742294404.95394,11179811.29512,471719.56663,21351571.58959,5109675.02329,34324874.68437,24113315.01813,0
234,0.63046,0.00027,0.05772,0.00000,0.01625,0.00000,1.31422,0.00071,5.35927,0.00128,6.51777,0.00058,0.00177,0.00004,-0.00414,0.00008,-0.00291,0.00006,0.85048,0.00044,0.47333,0.00119,0.31738,0.00100,37.91845,16.00416,41.07261,40.53264,89.04084,562.68509,-3780.55638,744037.16226,-188.05676,5394.39193,-126.32322,52168.58137,769995.20600,60909006157.90279,182162.76513,556262823.14143,285128.76669,22820318250.50861,11352240.75118,397558.70376,21875615.59426,5134967.29379,42648106.29422,409597812.51166,0
235,0.62437,0.00031,0.07400,0.00000,0.01210,0.00000,1.23316,0.00074,4.80855,0.00201,7.20672,0.00245,0.00361,0.00006,-0.00674,0.00014,-0.00282,0.00006,0.84990,0.00052,0.51001,0.00144,0.26284,0.00077,28.47988,9.29089,31.88726,25.37733,81.94946,487.14859,-3106.01930,478757.98460,-163.19141,6240.12447,-44.93506,60858.66687,629734.92406,39223626603.44466,152663.88577,1279861914.73083,236640.89291,17567939569.14305,11232031.43691,678983.27045,18158753.83641,9653788.30049,47077082.16138,546637892.70734,0
236,0.47636,0.00038,0.04572,0.00000,0.01716,0.00000,1.92971,0.00048,5.61084,0.01140,6.23671,0.00813,0.00182,0.00000,-0.00396,0.00006,-0.00209,0.00002,0.77222,0.00128,0.41546,0.00177,0.29916,0.00135,95.98763,61.73583,75.25289,301.06354,155.02479,1820.05785,-14798.60978,25203078.85742,-84.90929,12006.00053,268.44864,102819.51570,3006643.82428,1807860040384.85230,580071.93936,99225419110.51611,412967.88458,55153859572.63226,13286359.28205,28115085.91408,24977418.26371,105223087.75251,41436349.52790,1618341845.81904,0
237,0.39896,0.00036,0.02179,0.00000,0.00684,0.00000,2.12014,0.00026,6.62771,0.01394,7.21812,0.00496,0.00156,0.00000,-0.00285,0.00004,-0.00104,0.00001,0.72666,0.00185,0.32015,0.00129,0.20708,0.00077,106.19083,64.17137,97.61923,521.81127,265.74235,5739.86214,-15747.76980,28374965.65700,-557.76877,4794.59897,646.87342,507429.84103,3251768.78353,2075719369031.21340,628935.37778,80530256071.28287,811748.09703,230690498467.54169,14371308.96574,11445623.69978,38882146.76449,79994631.08563,92385212.47340,13899181372.67372,0
238,0.49121,0.00043,0.05079,0.00000,0.02678,0.00000,1.75982,0.00081,5.56048,0.01397,5.97685,0.01102,0.00395,0.00002,-0.00570,0.00014,-0.00327,0.00005,0.78322,0.00129,0.42800,0.00168,0.34898,0.00145,54.47645,32.81377,53.30138,176.05511,101.22640,811.84465,-8925.94475,7963173.57862,13.70918,9906.32896,-51.56102,18708.52200,1794744.43540,566306604977.16711,374473.08108,42695219611.76698,251938.11446,20227695050.61278,12845063.29888,4285771.69877,23899465.42232,13409826.88560,45530661.11466,84406791.10694,0
239,0.45740,0.00040,0.04427,0.00000,0.01762,0.00000,1.95203,0.00060,5.79984,0.01036,6.14389,0.00569,0.00304,0.00001,-0.00362,0.00006,-0.00110,0.00001,0.76267,0.00143,0.41004,0.00158,0.29089,0.00127,67.70850,33.15187,72.30347,249.47303,235.88931,4311.47161,-10262.19456,9448566.53382,-151.06141,4547.89650,715.92670,418966.40465,2065157.68579,662938699386.29333,606546.02026,101550480749.80844,771316.85533,191322478419.42535,13476716.27968,8248862.95733,25779742.65246,41727993.86829,38060406.56803,4913323642.64562,0
240,0.69297,0.00028,0.07708,0.00000,0.02535,0.00000,0.95235,0.00081,4.66446,0.00160,6.22315,0.00379,0.00168,0.00013,-0.00487,0.00005,-0.01085,0.00050,0.88148,0.00036,0.52317,0.00150,0.36487,0.00098,20.44434,5.42344,35.43419,14.64817,30.16854,60.84211,-1523.61720,87181.07392,-507.27183,1703.44331,28.00192,119.04786,285376.61273,6338669265.32825,211965.39741,807721986.37798,52331.94498,1018355943.49979,10535890.07238,1216493.79624,17430060.78042,7381490.37022,34417662.58254,24628044.62960,0
241,0.71579,0.00017,0.04174,0.00000,0.02837,0.00000,1.04492,0.00074,5.94901,0.00074,6.02774,0.00098,0.00093,0.00011,-0.00113,0.00002,-0.00926,0.00078,0.89232,0.00028,0.42380,0.00104,0.39715,0.00110,20.30065,4.44508,61.61053,55.48583,19.22981,19.50724,-1569.42253,56705.17834,-34.93875,12526.92846,6.55835,1.09898,324476.97462,5436859314.46634,341798.81030,1652850516.47694,39419.75830,364833374.39688,10308155.52290,379026.35639,28320273.80596,57806999.28724,27835248.78188,44280657.32305,0
242,0.66469,0.00023,0.06136,0.00000,0.02805,0.00000,1.13103,0.00062,5.10955,0.00307,5.94677,0.00285,0.00051,0.00014,-0.00392,0.00004,-0.01381,0.00078,0.87039,0.00038,0.48371,0.00138,0.38615,0.00102,21.71380,7.16402,42.40336,25.08199,23.18782,33.40752,-1689.74732,88184.30575,-364.04438,2084.20411,17.64448,46.30350,346823.78715,8250847998.89329,235130.24136,1020458934.69027,41209.98568,536729120.72346,10547128.28270,206384.83390,20392719.74591,11930034.76056,28507428.76162,16008928.44902,0
243,0.76187,0.00004,0.07854,0.00000,0.02515,0.00000,0.83121,0.00006,4.58096,0.00200,6.14161,0.00615,-0.00010,0.00012,-0.00446,0.00004,-0.01164,0.00055,0.90994,0.00012,0.52518,0.00160,0.36742,0.00125,22.69920,7.86877,39.65380,19.39834,29.47967,59.80473,-1737.55056,69274.95704,-403.96068,2499.93370,29.56234,132.17060,367135.12003,8485793647.49970,244281.89822,1638906945.82519,57863.02597,1215028163.06364,9807602.03337,517814.63352,17251339.62450,3020612.70928,29206766.17914,4584067.38241,0
244,0.76703,0.00003,0.07991,0.00000,0.01832,0.00000,0.82026,0.00008,4.53932,0.00118,6.64594,0.00249,-0.00004,0.00010,-0.00474,0.00005,-0.00795,0.00027,0.92498,0.00004,0.53257,0.00145,0.32577,0.00102,23.84968,6.95929,35.09813,13.61615,40.73747,110.04320,-1838.64360,128927.92845,-457.48715,14517.57939,19.37969,225.06577,401568.08343,12965932645.58241,210369.85709,1085896246.86531,92606.61789,3979852860.81421,9746198.52155,874432.27424,16941828.24023,10877783.56215,38477220.98270,18880889.41055,0
245,0.65525,0.00029,0.04422,0.00000,0.01183,0.00000,1.10543,0.00075,5.64504,0.00264,7.34340,0.00260,-0.00051,0.00011,-0.00368,0.00006,-0.00370,0.00009,0.86416,0.00043,0.43561,0.00116,0.26171,0.00060,21.06271,5.27297,39.65876,29.14142,67.06719,315.08304,-1420.73134,24854.72586,-339.26588,7552.80112,19.67028,8144.31365,279498.18897,3239550755.61137,179045.60303,315370697.80563,137953.82475,6058609945.62675,10912303.29786,249057.34713,24603210.10253,15331930.30485,51801988.20253,26517627.84540,0
246,0.68838,0.00020,0.08472,0.00000,0.04004,0.00001,1.06924,0.00080,4.63666,0.00213,5.38822,0.00379,-0.00115,0.00013,-0.00479,0.00002,-0.01598,0.00103,0.88092,0.00032,0.53167,0.00138,0.43586,0.00141,19.09844,4.24122,40.51750,11.01948,20.60414,27.00392,-1305.45759,21531.18994,-175.13073,35730.71668,28.96535,447.44471,271286.42157,2980154778.39635,271156.31454,824541651.12500,39181.03181,472228922.82637,10501322.87255,268671.13580,17030918.02497,18456853.04744,24486507.89011,6679134.06414,0
247,0.70239,0.00022,0.06352,0.00000,0.01735,0.00000,0.96951,0.00062,5.10612,0.00302,6.76486,0.00392,0.00114,0.00009,-0.00426,0.00005,-0.00776,0.00032,0.88607,0.00032,0.48860,0.00133,0.31271,0.00091,22.89378,6.49324,38.32080,21.95944,36.92724,93.40219,-1826.54479,61644.09718,-424.16221,4187.87799,76.44322,1461.16578,364516.90346,6386702925.48489,212429.84173,649001973.55495,58831.20939,1300420048.07539,10510534.38161,339695.89319,19990716.64627,18997781.02579,33737182.53200,1088539.58047,0
248,0.74392,0.00005,0.05619,0.00000,0.01817,0.00000,0.91665,0.00015,5.07611,0.00218,6.48383,0.00360,0.00038,0.00013,-0.00435,0.00008,-0.00516,0.00021,0.90138,0.00015,0.47355,0.00135,0.32546,0.00095,21.48338,6.22728,39.29125,33.01744,46.93657,169.45718,-1708.79148,77830.99100,-361.50429,5998.95755,98.88309,18124.93571,351388.09008,7881875902.02231,206924.15231,1075750434.54182,105497.19866,4271209168.68844,10160575.43138,286992.01275,20796429.76528,2812007.85920,34124216.13195,28089944.50273,0
249,0.42726,0.00064,0.02556,0.00000,0.02003,0.00000,1.93119,0.00177,6.12008,0.00351,6.16924,0.00428,0.00194,0.00000,-0.00217,0.00006,-0.00447,0.00019,0.74536,0.00237,0.35501,0.00192,0.33592,0.00170,107.41658,111.66520,77.28182,316.30480,58.14576,296.51481,-18333.17933,44072959.78279,1090.03023,654480.71209,1948.86555,1565350.05379,3854497.09044,3178564639397.69780,445595.14072,47961385194.44737,332862.91479,66613087103.56511,13760045.95841,290081316.89398,33320753.13033,2010110680.57020,32159655.08474,3020704282.53907,0
250,0.46285,0.00076,0.03090,0.00000,0.01824,0.00000,1.81448,0.00289,5.80387,0.00221,6.27296,0.00468,0.00254,0.00001,-0.00184,0.00005,-0.00362,0.00011,0.76651,0.00228,0.38018,0.00215,0.32116,0.00177,77.39115,75.28047,83.93693,438.99992,76.48368,513.61643,-12798.98846,26358057.65237,1002.69038,726347.54223,1570.98870,1043812.51359,2664861.19486,1878315611349.59230,511563.60727,65360379580.02631,300772.05137,48484897633.97611,13235497.48137,267540713.89498,30044288.20792,2395197648.86359,36383894.98252,4151983933.02671,0
